"","RECORDING_SESSION_LABEL","TRIAL_INDEX","CURRENT_FIX_DURATION","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREAS","CURRENT_FIX_START","TRIAL_FIXATION_TOTAL","TRIAL_LABEL","VIDEO_NAME_END","VIDEO_NAME_START","video_clip","ROIfundo","ROIfrente","anchor_time","correction_time"
"8791","pedro2",7,936,5,"[ 3]",1064,16,"Trial: 7","D2.avi","EstrelinhasR640x680.avi","D2.avi",3,NA,0,1064
"8792","pedro2",7,350,6,"[ 3]",2022,16,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,958,1064
"8793","pedro2",7,200,7,"[ 3]",2390,16,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,1326,1064
"8794","pedro2",7,434,8,"[ 6]",2654,16,"Trial: 7","D2.avi","D2.avi","D2.avi",6,8,1590,1064
"8795","pedro2",7,1306,9,"[ 3]",3134,16,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,2070,1064
"8796","pedro2",7,1224,10,"[ 3]",4458,16,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3394,1064
"8797","pedro2",7,602,11,"[ 3]",5702,16,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,4638,1064
"8798","pedro2",7,242,12,"[ 6]",6344,16,"Trial: 7","D2.avi","D2.avi","D2.avi",5,8,5280,1064
"8799","pedro2",7,318,13,"[ 4]",6610,16,"Trial: 7","D2.avi","D2.avi","D2.avi",4,8,5546,1064
"8800","pedro2",7,266,14,"[ 4]",6950,16,"Trial: 7","D2.avi","D2.avi","D2.avi",4,8,5886,1064
"8801","pedro2",7,164,15,"[ 3]",7276,16,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,6212,1064
"8802","pedro2",7,165,16,"[ ]",7276,16,"Trial: 7","D2.avi","D2.avi","D2.avi",NA,NA,6212,1064
"8803","pedro2",8,52,1,"[ ]",0,13,"Trial: 8",".",".","D4.avi",NA,NA,-884,884
"8804","pedro2",8,144,2,"[ ]",88,13,"Trial: 8","EstrelinhasR640x680.avi",".","D4.avi",NA,NA,-796,884
"8805","pedro2",8,282,3,"[ ]",264,13,"Trial: 8","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D4.avi",NA,NA,-620,884
"8806","pedro2",8,202,4,"[ 3]",652,13,"Trial: 8","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D4.avi",3,NA,-232,884
"8807","pedro2",8,1082,5,"[ 3]",884,13,"Trial: 8","D4.avi","EstrelinhasR640x680.avi","D4.avi",3,NA,0,884
"8808","pedro2",8,320,6,"[ 3]",1986,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,1102,884
"8809","pedro2",8,816,7,"[ 3]",2336,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,1452,884
"8810","pedro2",8,690,8,"[ 3]",3174,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,2290,884
"8811","pedro2",8,1062,9,"[ 3]",3884,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,3000,884
"8812","pedro2",8,842,10,"[ 3]",4966,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,4082,884
"8813","pedro2",8,762,11,"[ 3]",5830,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,4946,884
"8814","pedro2",8,540,12,"[ 3]",6610,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,5726,884
"8815","pedro2",8,132,13,"[ 3]",7172,13,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,6288,884
"8816","pedro2",9,16,1,"[ 3]",10,12,"Trial: 9",".",".","D5.avi",3,NA,-426,436
"8817","pedro2",9,306,2,"[ 3]",54,12,"Trial: 9","EstrelinhasR640x680.avi",".","D5.avi",3,NA,-382,436
"8818","pedro2",9,294,3,"[ ]",436,12,"Trial: 9","D5.avi","D5.avi","D5.avi",NA,NA,0,436
"8819","pedro2",9,280,4,"[ 3]",820,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,384,436
"8820","pedro2",9,452,5,"[ 3]",1122,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,686,436
"8821","pedro2",9,312,6,"[ ]",1704,12,"Trial: 9","D5.avi","D5.avi","D5.avi",NA,NA,1268,436
"8822","pedro2",9,198,7,"[ 3]",2086,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,1650,436
"8823","pedro2",9,764,8,"[ 3]",2338,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,1902,436
"8824","pedro2",9,64,9,"[ 5]",5238,12,"Trial: 9","D5.avi","D5.avi","D5.avi",5,NA,4802,436
"8825","pedro2",9,416,10,"[ 3]",5364,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,4928,436
"8826","pedro2",9,248,11,"[ 3]",5808,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,5372,436
"8827","pedro2",9,308,12,"[ 3]",6076,12,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,5640,436
"8828","rafa.2",1,354,1,"[ ]",614,7,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",NA,NA,-660,1274
"8829","rafa.2",1,196,2,"[ 4]",1054,7,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",4,NA,-220,1274
"8830","rafa.2",1,724,3,"[ 4]",1274,7,"Trial: 1","B1.avi","EstrelinhasR640x680.avi","B1.avi",4,7,0,1274
"8831","rafa.2",1,936,4,"[ 4]",2024,7,"Trial: 1","B1.avi","B1.avi","B1.avi",4,NA,750,1274
"8832","rafa.2",1,498,5,"[ 4]",3194,7,"Trial: 1","B1.avi","B1.avi","B1.avi",4,7,1920,1274
"8833","rafa.2",1,3398,6,"[ 4]",3720,7,"Trial: 1","B1.avi","B1.avi","B1.avi",4,7,2446,1274
"8834","rafa.2",1,550,7,"[ 2]",7158,7,"Trial: 1","B1.avi","B1.avi","B1.avi",2,NA,5884,1274
"8835","rafa.2",10,10,1,"[ 4]",10,10,"Trial: 10",".",".","D7.avi",3,NA,-44,54
"8836","rafa.2",10,386,2,"[ 4]",54,10,"Trial: 10","D7.avi",".","D7.avi",4,NA,0,54
"8837","rafa.2",10,244,3,"[ 4]",466,10,"Trial: 10","D7.avi","D7.avi","D7.avi",4,NA,412,54
"8838","rafa.2",10,1014,4,"[ 4]",734,10,"Trial: 10","D7.avi","D7.avi","D7.avi",4,NA,680,54
"8839","rafa.2",10,904,5,"[ 4]",1768,10,"Trial: 10","D7.avi","D7.avi","D7.avi",4,NA,1714,54
"8840","rafa.2",10,2772,6,"[ 4]",2696,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,2642,54
"8841","rafa.2",10,222,7,"[ 3]",5576,10,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,5522,54
"8842","rafa.2",10,250,8,"[ ]",5854,10,"Trial: 10","D7.avi","D7.avi","D7.avi",NA,NA,5800,54
"8843","rafa.2",10,214,9,"[ ]",6136,10,"Trial: 10","D7.avi","D7.avi","D7.avi",NA,NA,6082,54
"8844","rafa.2",10,50,10,"[ ]",6368,10,"Trial: 10","D7.avi","D7.avi","D7.avi",NA,NA,6314,54
"8845","rafa.2",11,554,1,"[ ]",10,8,"Trial: 11","EstrelinhasR640x680.avi",".","A1.avi",NA,NA,-920,930
"8846","rafa.2",11,284,2,"[ 4]",626,8,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",4,8,-304,930
"8847","rafa.2",11,656,3,"[ 4]",930,8,"Trial: 11","A1.avi","EstrelinhasR640x680.avi","A1.avi",4,8,0,930
"8848","rafa.2",11,930,4,"[ 4]",1606,8,"Trial: 11","A1.avi","A1.avi","A1.avi",4,8,676,930
"8849","rafa.2",11,584,5,"[ 6]",2574,8,"Trial: 11","A1.avi","A1.avi","A1.avi",6,8,1644,930
"8850","rafa.2",11,270,6,"[ 4]",3208,8,"Trial: 11","A1.avi","A1.avi","A1.avi",4,NA,2278,930
"8851","rafa.2",11,3314,7,"[ 4]",3496,8,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,2566,930
"8852","rafa.2",11,422,8,"[ 6]",6868,8,"Trial: 11","A1.avi","A1.avi","A1.avi",6,8,5938,930
"8853","rafa.2",12,472,1,"[ 4]",10,5,"Trial: 12","A2.avi",".","A2.avi",4,8,0,10
"8854","rafa.2",12,152,2,"[ 4]",522,5,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,512,10
"8855","rafa.2",12,1300,3,"[ 4]",696,5,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,686,10
"8856","rafa.2",12,1014,4,"[ 4]",2014,5,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,2004,10
"8857","rafa.2",12,1718,5,"[ 4]",3050,5,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3040,10
"8858","rafa.2",13,202,1,"[ 6]",730,6,"Trial: 13","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A3.avi",6,8,-232,962
"8859","rafa.2",13,2092,2,"[ 4]",962,6,"Trial: 13","A3.avi","EstrelinhasR640x680.avi","A3.avi",4,NA,0,962
"8860","rafa.2",13,460,3,"[ 6]",3088,6,"Trial: 13","A3.avi","A3.avi","A3.avi",6,8,2126,962
"8861","rafa.2",13,2120,4,"[ 6]",3570,6,"Trial: 13","A3.avi","A3.avi","A3.avi",6,NA,2608,962
"8862","rafa.2",13,322,5,"[ 4]",5742,6,"Trial: 13","A3.avi","A3.avi","A3.avi",4,NA,4780,962
"8863","rafa.2",13,1296,6,"[ 4]",6086,6,"Trial: 13","A3.avi","A3.avi","A3.avi",4,NA,5124,962
"8864","rafa.2",14,170,1,"[ 6]",14,14,"Trial: 14","EstrelinhasR640x680.avi",".","A4.avi",6,NA,-1272,1286
"8865","rafa.2",14,240,2,"[ ]",226,14,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",NA,NA,-1060,1286
"8866","rafa.2",14,528,3,"[ ]",492,14,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",NA,NA,-794,1286
"8867","rafa.2",14,180,4,"[ 4]",1078,14,"Trial: 14","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A4.avi",4,NA,-208,1286
"8868","rafa.2",14,1694,5,"[ 4]",1286,14,"Trial: 14","A4.avi","EstrelinhasR640x680.avi","A4.avi",4,9,0,1286
"8869","rafa.2",14,250,6,"[ 4]",2996,14,"Trial: 14","A4.avi","A4.avi","A4.avi",4,NA,1710,1286
"8870","rafa.2",14,560,7,"[ 6]",3286,14,"Trial: 14","A4.avi","A4.avi","A4.avi",6,10,2000,1286
"8871","rafa.2",14,1150,8,"[ 6]",3866,14,"Trial: 14","A4.avi","A4.avi","A4.avi",6,NA,2580,1286
"8872","rafa.2",14,228,9,"[ ]",5088,14,"Trial: 14","A4.avi","A4.avi","A4.avi",NA,NA,3802,1286
"8873","rafa.2",14,584,10,"[ ]",5342,14,"Trial: 14","A4.avi","A4.avi","A4.avi",NA,NA,4056,1286
"8874","rafa.2",14,226,11,"[ 4]",6024,14,"Trial: 14","A4.avi","A4.avi","A4.avi",4,NA,4738,1286
"8875","rafa.2",14,234,12,"[ 4]",6272,14,"Trial: 14","A4.avi","A4.avi","A4.avi",4,NA,4986,1286
"8876","rafa.2",14,460,13,"[ 4]",6528,14,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,5242,1286
"8877","rafa.2",14,644,14,"[ 3]",7020,14,"Trial: 14","A4.avi","A4.avi","A4.avi",3,NA,5734,1286
"8878","rafa.2",15,236,1,"[ ]",444,8,"Trial: 15","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A6.avi",NA,NA,-602,1046
"8879","rafa.2",15,278,2,"[ 4]",752,8,"Trial: 15","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A6.avi",3,NA,-294,1046
"8880","rafa.2",15,604,3,"[ 4]",1046,8,"Trial: 15","A6.avi","EstrelinhasR640x680.avi","A6.avi",4,NA,0,1046
"8881","rafa.2",15,3628,4,"[ 4]",1670,8,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,624,1046
"8882","rafa.2",15,604,5,"[ 4]",5328,8,"Trial: 15","A6.avi","A6.avi","A6.avi",4,NA,4282,1046
"8883","rafa.2",15,1034,6,"[ 4]",5960,8,"Trial: 15","A6.avi","A6.avi","A6.avi",3,NA,4914,1046
"8884","rafa.2",15,314,7,"[ 4]",7036,8,"Trial: 15","A6.avi","A6.avi","A6.avi",4,NA,5990,1046
"8885","rafa.2",15,58,8,"[ 4]",7376,8,"Trial: 15","A6.avi","A6.avi","A6.avi",4,7,6330,1046
"8886","rafa.2",2,354,1,"[ 4]",14,9,"Trial: 2","EstrelinhasR640x680.avi",".","B2.avi",4,NA,-924,938
"8887","rafa.2",2,130,2,"[ ]",402,9,"Trial: 2","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B2.avi",NA,NA,-536,938
"8888","rafa.2",2,332,3,"[ 4]",584,9,"Trial: 2","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B2.avi",4,NA,-354,938
"8889","rafa.2",2,364,4,"[ 4]",938,9,"Trial: 2","B2.avi","EstrelinhasR640x680.avi","B2.avi",4,10,0,938
"8890","rafa.2",2,196,5,"[ 4]",1328,9,"Trial: 2","B2.avi","B2.avi","B2.avi",4,10,390,938
"8891","rafa.2",2,1464,6,"[ 4]",1540,9,"Trial: 2","B2.avi","B2.avi","B2.avi",4,10,602,938
"8892","rafa.2",2,2536,7,"[ 4]",3030,9,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,2092,938
"8893","rafa.2",2,604,8,"[ 4]",5586,9,"Trial: 2","B2.avi","B2.avi","B2.avi",3,NA,4648,938
"8894","rafa.2",2,716,9,"[ 6]",6252,9,"Trial: 2","B2.avi","B2.avi","B2.avi",6,10,5314,938
"8895","rafa.2",3,310,1,"[ ]",16,12,"Trial: 3","EstrelinhasR640x680.avi",".","B5.avi",NA,NA,-954,970
"8896","rafa.2",3,236,2,"[ 6]",372,12,"Trial: 3","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B5.avi",6,NA,-598,970
"8897","rafa.2",3,286,3,"[ 4]",666,12,"Trial: 3","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B5.avi",4,7,-304,970
"8898","rafa.2",3,700,4,"[ 4]",970,12,"Trial: 3","B5.avi","EstrelinhasR640x680.avi","B5.avi",4,7,0,970
"8899","rafa.2",3,920,5,"[ 4]",1688,12,"Trial: 3","B5.avi","B5.avi","B5.avi",4,NA,718,970
"8900","rafa.2",3,934,6,"[ 6]",2650,12,"Trial: 3","B5.avi","B5.avi","B5.avi",6,8,1680,970
"8901","rafa.2",3,236,7,"[ 4]",3636,12,"Trial: 3","B5.avi","B5.avi","B5.avi",4,7,2666,970
"8902","rafa.2",3,1314,8,"[ 4]",3890,12,"Trial: 3","B5.avi","B5.avi","B5.avi",4,NA,2920,970
"8903","rafa.2",3,782,9,"[ 4]",5220,12,"Trial: 3","B5.avi","B5.avi","B5.avi",4,NA,4250,970
"8904","rafa.2",3,370,10,"[ 6]",6040,12,"Trial: 3","B5.avi","B5.avi","B5.avi",6,8,5070,970
"8905","rafa.2",3,628,11,"[ 4]",6458,12,"Trial: 3","B5.avi","B5.avi","B5.avi",4,7,5488,970
"8906","rafa.2",3,206,12,"[ 4]",7106,12,"Trial: 3","B5.avi","B5.avi","B5.avi",4,NA,6136,970
"8907","rafa.2",4,444,1,"[ 4]",10,6,"Trial: 4","EstrelinhasR640x680.avi",".","B6.avi",4,NA,-844,854
"8908","rafa.2",4,244,2,"[ 4]",480,6,"Trial: 4","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B6.avi",4,7,-374,854
"8909","rafa.2",4,704,3,"[ 4]",854,6,"Trial: 4","B6.avi","EstrelinhasR640x680.avi","B6.avi",4,7,0,854
"8910","rafa.2",4,732,4,"[ 4]",1580,6,"Trial: 4","B6.avi","B6.avi","B6.avi",4,7,726,854
"8911","rafa.2",4,318,5,"[ 6]",2352,6,"Trial: 4","B6.avi","B6.avi","B6.avi",6,8,1498,854
"8912","rafa.2",4,4550,6,"[ 4]",2728,6,"Trial: 4","B6.avi","B6.avi","B6.avi",3,NA,1874,854
"8913","rafa.2",5,1408,1,"[ 4]",10,2,"Trial: 5","B7.avi",".","B7.avi",3,8,0,10
"8914","rafa.2",5,4954,2,"[ 3]",1436,2,"Trial: 5","B7.avi","B7.avi","B7.avi",3,NA,1426,10
"8915","rafa.2",6,88,1,"[ 3]",10,5,"Trial: 6","EstrelinhasR640x680.avi",".","D1.avi",3,NA,-500,510
"8916","rafa.2",6,314,2,"[ 4]",140,5,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D1.avi",4,NA,-370,510
"8917","rafa.2",6,420,3,"[ 4]",510,5,"Trial: 6","D1.avi","D1.avi","D1.avi",4,7,0,510
"8918","rafa.2",6,1244,4,"[ 4]",950,5,"Trial: 6","D1.avi","D1.avi","D1.avi",4,NA,440,510
"8919","rafa.2",6,4288,5,"[ 4]",2214,5,"Trial: 6","D1.avi","D1.avi","D1.avi",4,7,1704,510
"8920","rafa.2",7,670,1,"[ 4]",10,3,"Trial: 7","D2.avi",".","D2.avi",4,NA,0,10
"8921","rafa.2",7,3264,2,"[ 4]",698,3,"Trial: 7","D2.avi","D2.avi","D2.avi",4,8,688,10
"8922","rafa.2",7,2400,3,"[ 3]",3980,3,"Trial: 7","D2.avi","D2.avi","D2.avi",3,NA,3970,10
"8923","rafa.2",8,36,1,"[ 4]",10,7,"Trial: 8",".",".","D4.avi",4,8,-444,454
"8924","rafa.2",8,328,2,"[ 4]",96,7,"Trial: 8","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D4.avi",4,NA,-358,454
"8925","rafa.2",8,578,3,"[ 4]",454,7,"Trial: 8","D4.avi","EstrelinhasR640x680.avi","D4.avi",4,8,0,454
"8926","rafa.2",8,798,4,"[ 4]",1052,7,"Trial: 8","D4.avi","D4.avi","D4.avi",4,8,598,454
"8927","rafa.2",8,224,5,"[ 6]",1882,7,"Trial: 8","D4.avi","D4.avi","D4.avi",6,8,1428,454
"8928","rafa.2",8,682,6,"[ 4]",2138,7,"Trial: 8","D4.avi","D4.avi","D4.avi",4,8,1684,454
"8929","rafa.2",8,3982,7,"[ 4]",2840,7,"Trial: 8","D4.avi","D4.avi","D4.avi",3,NA,2386,454
"8930","rafa.2",9,110,1,"[ 4]",10,7,"Trial: 9","EstrelinhasR640x680.avi",".","D5.avi",4,NA,-452,462
"8931","rafa.2",9,262,2,"[ 4]",168,7,"Trial: 9","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","D5.avi",4,NA,-294,462
"8932","rafa.2",9,630,3,"[ 4]",462,7,"Trial: 9","D5.avi","EstrelinhasR640x680.avi","D5.avi",4,7,0,462
"8933","rafa.2",9,920,4,"[ 4]",1112,7,"Trial: 9","D5.avi","D5.avi","D5.avi",4,7,650,462
"8934","rafa.2",9,382,5,"[ 6]",2070,7,"Trial: 9","D5.avi","D5.avi","D5.avi",6,8,1608,462
"8935","rafa.2",9,248,6,"[ 4]",2484,7,"Trial: 9","D5.avi","D5.avi","D5.avi",4,7,2022,462
"8936","rafa.2",9,4066,7,"[ 3]",2760,7,"Trial: 9","D5.avi","D5.avi","D5.avi",3,NA,2298,462
"8937","rafael",1,700,1,"[ ]",10,10,"Trial: 1","EstrelinhasR640x680.avi",".","B1.avi",NA,NA,-1094,1104
"8938","rafael",1,280,2,"[ 3]",796,10,"Trial: 1","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","B1.avi",3,7,-308,1104
"8939","rafael",1,502,3,"[ 3]",1104,10,"Trial: 1","B1.avi","EstrelinhasR640x680.avi","B1.avi",3,7,0,1104
"8940","rafael",1,40,4,"[ 3]",1718,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,614,1104
"8941","rafael",1,328,5,"[ 3]",1782,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,678,1104
"8942","rafael",1,394,6,"[ 6]",2158,10,"Trial: 1","B1.avi","B1.avi","B1.avi",5,10,1054,1104
"8943","rafael",1,752,7,"[ 4]",2600,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,1496,1104
"8944","rafael",1,690,8,"[ 3]",3376,10,"Trial: 1","B1.avi","B1.avi","B1.avi",3,7,2272,1104
"8945","rafael",1,320,9,"[ 2]",4098,10,"Trial: 1","B1.avi","B1.avi","B1.avi",2,NA,2994,1104
"8946","rafael",1,484,10,"[ 2]",4444,10,"Trial: 1","B1.avi","B1.avi","B1.avi",2,8,3340,1104
"8947","rafael",10,26,1,"[ 4]",0,8,"Trial: 10",".",".","D7.avi",4,NA,-2106,2106
"8948","rafael",10,26,2,"[ 4]",2106,8,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,0,2106
"8949","rafael",10,374,3,"[ 2]",2192,8,"Trial: 10","D7.avi","D7.avi","D7.avi",2,7,86,2106
"8950","rafael",10,1094,4,"[ 2]",2612,8,"Trial: 10","D7.avi","D7.avi","D7.avi",2,7,506,2106
"8951","rafael",10,22,5,"[ 2]",4648,8,"Trial: 10","D7.avi","D7.avi","D7.avi",2,7,2542,2106
"8952","rafael",10,214,6,"[ 3]",4906,8,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,2800,2106
"8953","rafael",10,26,7,"[ 3]",5180,8,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3074,2106
"8954","rafael",10,1382,8,"[ 3]",5262,8,"Trial: 10","D7.avi","D7.avi","D7.avi",3,NA,3156,2106
"8955","rafael",11,118,1,"[ 3]",12,14,"Trial: 11","EstrelinhasR640x680.avi",".","A1.avi",3,NA,-5078,5090
"8956","rafael",11,26,2,"[ 1]",1358,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",1,NA,-3732,5090
"8957","rafael",11,52,3,"[ 1]",1456,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",1,NA,-3634,5090
"8958","rafael",11,258,4,"[ 3]",1646,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-3444,5090
"8959","rafael",11,60,5,"[ 2]",3554,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",2,7,-1536,5090
"8960","rafael",11,26,6,"[ 3]",3798,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-1292,5090
"8961","rafael",11,288,7,"[ 3]",3850,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-1240,5090
"8962","rafael",11,252,8,"[ 3]",4182,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-908,5090
"8963","rafael",11,86,9,"[ 3]",4470,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",3,NA,-620,5090
"8964","rafael",11,52,10,"[ 2]",4950,14,"Trial: 11","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A1.avi",1,NA,-140,5090
"8965","rafael",11,22,11,"[ 2]",5090,14,"Trial: 11","A1.avi","EstrelinhasR640x680.avi","A1.avi",2,NA,0,5090
"8966","rafael",11,146,12,"[ 3]",5702,14,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,612,5090
"8967","rafael",11,40,13,"[ 3]",6066,14,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,976,5090
"8968","rafael",11,754,14,"[ 3]",6780,14,"Trial: 11","A1.avi","A1.avi","A1.avi",3,NA,1690,5090
"8969","rafael",12,4,1,"[ 5]",12,24,"Trial: 12",".",".","A2.avi",5,NA,-4332,4344
"8970","rafael",12,376,2,"[ ]",248,24,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",NA,NA,-4096,4344
"8971","rafael",12,504,3,"[ ]",650,24,"Trial: 12","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi","A2.avi",NA,NA,-3694,4344
"8972","rafael",12,652,4,"[ 3]",4344,24,"Trial: 12","A2.avi","EstrelinhasR640x680.avi","A2.avi",3,NA,0,4344
"8973","rafael",12,56,5,"[ 3]",5050,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,706,4344
"8974","rafael",12,22,6,"[ 3]",5190,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,846,4344
"8975","rafael",12,206,7,"[ 3]",5244,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,900,4344
"8976","rafael",12,128,8,"[ 3]",6060,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,1716,4344
"8977","rafael",12,28,9,"[ 3]",6354,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2010,4344
"8978","rafael",12,66,10,"[ 3]",6462,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2118,4344
"8979","rafael",12,212,11,"[ 3]",6608,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2264,4344
"8980","rafael",12,46,12,"[ 3]",7104,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2760,4344
"8981","rafael",12,540,13,"[ 3]",7216,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,2872,4344
"8982","rafael",12,108,14,"[ 4]",8120,24,"Trial: 12","A2.avi","A2.avi","A2.avi",4,NA,3776,4344
"8983","rafael",12,714,15,"[ 3]",8262,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,3918,4344
"8984","rafael",12,238,16,"[ 3]",9000,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4656,4344
"8985","rafael",12,50,17,"[ 3]",9256,24,"Trial: 12","A2.avi","A2.avi","A2.avi",3,NA,4912,4344
"8986","rafael",12,156,18,"[ 6]",9380,24,"Trial: 12","A2.avi","A2.avi","A2.avi",6,8,5036,4344
"8987","rafael",12,154,19,"[ 4]",9736,24,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,5392,4344
"8988","rafael",12,28,20,"[ 4]",9956,24,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,5612,4344
"8989","rafael",12,24,21,"[ 4]",10020,24,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,5676,4344
"8990","rafael",12,76,22,"[ 4]",10166,24,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,5822,4344
"8991","rafael",12,366,23,"[ 4]",10278,24,"Trial: 12","A2.avi","A2.avi","A2.avi",4,8,5934,4344
"8992","rafael",12,48,24,"[ 6]",10670,24,"Trial: 12","A2.avi","A2.avi","A2.avi",6,8,6326,4344
"8993","rafael",13,8,1,"[ 4]",16,13,"Trial: 13",".",".","A3.avi",NA,NA,-510,526
"8994","rafael",13,1290,2,"[ 4]",526,13,"Trial: 13","A3.avi","EstrelinhasR640x680.avi","A3.avi",3,NA,0,526
"8995","rafael",13,294,3,"[ 2]",1880,13,"Trial: 13","A3.avi","A3.avi","A3.avi",2,7,1354,526
"8996","rafael",13,808,4,"[ 2]",2202,13,"Trial: 13","A3.avi","A3.avi","A3.avi",2,7,1676,526
"8997","rafael",13,406,5,"[ 3]",3088,13,"Trial: 13","A3.avi","A3.avi","A3.avi",3,NA,2562,526
"8998","rafael",13,180,6,"[ 2]",3534,13,"Trial: 13","A3.avi","A3.avi","A3.avi",2,7,3008,526
