RECORDING_SESSION_LABEL;TRIAL_INDEX;CURRENT_FIX_DURATION;CURRENT_FIX_INDEX;CURRENT_FIX_INTEREST_AREAS;CURRENT_FIX_START;TRIAL_FIXATION_TOTAL;TRIAL_LABEL;VIDEO_NAME_END;VIDEO_NAME_START;video_clip;ROIfundo;ROIfrente
ingrid;3;2300;3;[ ];720;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;2372;4;[ ];3206;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;114;5;[ ];5610;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;52;6;[ ];5758;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;3512;7;[ ];5842;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;22;8;[ ];9380;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;96;9;[ ];9428;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;1028;10;[ ];9642;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;3;430;11;[ ];10696;11;Trial: 3;B5.avi;B5.avi;B5.avi;;
ingrid;4;120;1;[ ];10;4;Trial: 4;EstrelinhasR640x680.avi;.;B6.avi;;
ingrid;4;386;2;[ ];148;4;Trial: 4;B6.avi;EstrelinhasR640x680.avi;B6.avi;;
ingrid;4;10302;3;[ ];560;4;Trial: 4;B6.avi;B6.avi;B6.avi;;
ingrid;4;130;4;[ ];10992;4;Trial: 4;B6.avi;B6.avi;B6.avi;;
ingrid;5;76;1;[ ];10;6;Trial: 5;.;.;B7.avi;;
ingrid;5;336;2;[ ];114;6;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B7.avi;;
ingrid;5;6292;3;[ ];478;6;Trial: 5;B7.avi;EstrelinhasR640x680.avi;B7.avi;;
ingrid;5;3012;4;[ ];6792;6;Trial: 5;B7.avi;B7.avi;B7.avi;;
ingrid;5;296;5;[ ];9920;6;Trial: 5;B7.avi;B7.avi;B7.avi;;
ingrid;5;30;6;[ ];10276;6;Trial: 5;B7.avi;B7.avi;B7.avi;;
ingrid;6;330;1;[ ];10;32;Trial: 6;EstrelinhasR640x680.avi;.;D1.avi;;
ingrid;6;330;2;[ ];378;32;Trial: 6;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D1.avi;;
ingrid;6;156;3;[ ];736;32;Trial: 6;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D1.avi;;
ingrid;6;2968;4;[ ];1354;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;80;5;[ ];4352;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;84;6;[ ];4458;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;180;7;[ ];4584;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;14;8;[ ];4934;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;34;9;[ ];4984;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;448;10;[ ];5072;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;186;11;[ ];5768;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;36;12;[ ];5996;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;80;13;[ ];6096;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;48;14;[ ];6206;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;22;15;[ ];6282;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;192;16;[ ];6330;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;52;17;[ ];6602;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;72;18;[ ];6804;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;22;19;[ ];6956;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;234;20;[ ];7004;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;274;21;[ ];7594;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;42;22;[ ];7898;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;58;23;[ ];8026;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;74;24;[ ];8120;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;26;25;[ ];8338;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;22;26;[ ];9044;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;278;27;[ ];9282;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;46;28;[ ];9596;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;48;29;[ ];9830;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;524;30;[ ];10030;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;152;31;[ ];10582;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;6;92;32;[ ];10826;32;Trial: 6;D1.avi;D1.avi;D1.avi;;
ingrid;7;122;1;[ ];10;11;Trial: 7;EstrelinhasR640x680.avi;.;D2.avi;;
ingrid;7;324;2;[ ];160;11;Trial: 7;D2.avi;EstrelinhasR640x680.avi;D2.avi;;
ingrid;7;5360;3;[ ];608;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;732;4;[ ];6058;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;408;5;[ ];6816;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;148;6;[ ];7564;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;300;7;[ ];7774;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;782;8;[ ];8100;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;30;9;[ ];8908;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;38;10;[ ];9004;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;7;1968;11;[ ];9078;11;Trial: 7;D2.avi;D2.avi;D2.avi;;
ingrid;8;1244;1;[ ];10;7;Trial: 8;EstrelinhasR640x680.avi;.;D4.avi;;
ingrid;8;1208;2;[ ];4400;7;Trial: 8;D4.avi;D4.avi;D4.avi;;
ingrid;8;978;3;[ ];5630;7;Trial: 8;D4.avi;D4.avi;D4.avi;;
ingrid;8;168;4;[ ];6632;7;Trial: 8;D4.avi;D4.avi;D4.avi;;
ingrid;8;1430;5;[ ];7612;7;Trial: 8;D4.avi;D4.avi;D4.avi;;
ingrid;8;580;6;[ ];9068;7;Trial: 8;D4.avi;D4.avi;D4.avi;;
ingrid;8;1474;7;[ ];9672;7;Trial: 8;D4.avi;D4.avi;D4.avi;;
ingrid;9;322;1;[ ];10;5;Trial: 9;EstrelinhasR640x680.avi;.;D5.avi;;
ingrid;9;150;2;[ ];432;5;Trial: 9;D5.avi;D5.avi;D5.avi;;
ingrid;9;3128;3;[ ];608;5;Trial: 9;D5.avi;D5.avi;D5.avi;;
ingrid;9;408;4;[ ];3900;5;Trial: 9;D5.avi;D5.avi;D5.avi;;
ingrid;9;5342;5;[ ];5790;5;Trial: 9;D5.avi;D5.avi;D5.avi;;
ingrid;10;222;1;[ ];10;7;Trial: 10;EstrelinhasR640x680.avi;.;D7.avi;;
ingrid;10;3084;2;[ ];360;7;Trial: 10;D7.avi;EstrelinhasR640x680.avi;D7.avi;;
ingrid;10;440;3;[ ];3538;7;Trial: 10;D7.avi;D7.avi;D7.avi;;
ingrid;10;92;4;[ ];5694;7;Trial: 10;D7.avi;D7.avi;D7.avi;;
ingrid;10;1266;5;[ ];5804;7;Trial: 10;D7.avi;D7.avi;D7.avi;;
ingrid;10;856;6;[ ];7682;7;Trial: 10;D7.avi;D7.avi;D7.avi;;
ingrid;10;1660;7;[ ];8886;7;Trial: 10;D7.avi;D7.avi;D7.avi;;
ingrid;11;670;1;[ ];2090;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;586;2;[ ];2786;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;182;3;[ ];4128;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;928;4;[ ];5460;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;2152;5;[ ];6536;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;38;6;[ ];8716;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;128;7;[ ];8846;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;38;8;[ ];9008;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;36;9;[ ];9248;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;11;698;10;[ ];10446;10;Trial: 11;A1.avi;A1.avi;A1.avi;;
ingrid;12;88;1;[ ];10;4;Trial: 12;.;.;A2.avi;;
ingrid;12;136;2;[ ];10;4;Trial: 12;.;.;A2.avi;;
ingrid;12;796;3;[ ];188;4;Trial: 12;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A2.avi;;
ingrid;12;44;4;[ ];1250;4;Trial: 12;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A2.avi;;
ingrid;13;958;1;[ ];1556;8;Trial: 13;A3.avi;EstrelinhasR640x680.avi;A3.avi;;
ingrid;13;22;2;[ ];2652;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;13;26;3;[ ];6628;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;13;288;4;[ ];6698;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;13;1600;5;[ ];7012;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;13;298;6;[ ];8738;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;13;280;7;[ ];9052;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;13;396;8;[ ];9348;8;Trial: 13;A3.avi;A3.avi;A3.avi;;
ingrid;14;36;1;[ ];10;11;Trial: 14;.;.;A4.avi;;
ingrid;14;390;2;[ ];194;11;Trial: 14;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A4.avi;;
ingrid;14;744;3;[ ];692;11;Trial: 14;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A4.avi;;
ingrid;14;714;4;[ ];6540;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;54;5;[ ];7276;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;290;6;[ ];7432;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;1312;7;[ ];7746;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;728;8;[ ];9146;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;86;9;[ ];10094;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;260;10;[ ];10436;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;14;374;11;[ ];10760;11;Trial: 14;A4.avi;A4.avi;A4.avi;;
ingrid;15;282;1;[ ];10;7;Trial: 15;EstrelinhasR640x680.avi;.;A6.avi;;
ingrid;15;1844;2;[ ];386;7;Trial: 15;A6.avi;EstrelinhasR640x680.avi;A6.avi;;
ingrid;15;5400;3;[ ];2398;7;Trial: 15;A6.avi;A6.avi;A6.avi;;
ingrid;15;388;4;[ ];7840;7;Trial: 15;A6.avi;A6.avi;A6.avi;;
ingrid;15;654;5;[ ];8400;7;Trial: 15;A6.avi;A6.avi;A6.avi;;
ingrid;15;202;6;[ ];10650;7;Trial: 15;A6.avi;A6.avi;A6.avi;;
ingrid;15;210;7;[ ];10918;7;Trial: 15;A6.avi;A6.avi;A6.avi;;
joaop;2;482;1;[ 3];6010;8;Trial: 2;B2.avi;B2.avi;B2.avi;3;
joaop;2;402;2;[ 4];6604;8;Trial: 2;B2.avi;B2.avi;B2.avi;3;
joaop;2;786;3;[ 3];7032;8;Trial: 2;B2.avi;B2.avi;B2.avi;3;
joaop;2;188;4;[ 3];9600;8;Trial: 2;B2.avi;B2.avi;B2.avi;3;
joaop;2;40;5;[ 3];9806;8;Trial: 2;B2.avi;B2.avi;B2.avi;3;
joaop;2;520;6;[ 3];9872;8;Trial: 2;B2.avi;B2.avi;B2.avi;3;
joaop;2;464;7;[ 4];10426;8;Trial: 2;B2.avi;B2.avi;B2.avi;4;10
joaop;2;216;8;[ 4];10908;8;Trial: 2;B2.avi;B2.avi;B2.avi;4;10
joaop;3;108;1;[ 3];16;12;Trial: 3;EstrelinhasR640x680.avi;.;B5.avi;3;
joaop;3;74;2;[ 4];158;12;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;4;7
joaop;3;244;3;[ 3];2576;12;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;3;
joaop;3;254;4;[ 3];2844;12;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;3;
joaop;3;540;5;[ ];4334;12;Trial: 3;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B5.avi;;
joaop;3;52;6;[ 5];6100;12;Trial: 3;B5.avi;B5.avi;B5.avi;5;
joaop;3;436;7;[ 3];6210;12;Trial: 3;B5.avi;B5.avi;B5.avi;3;
joaop;3;356;8;[ 3];6670;12;Trial: 3;B5.avi;B5.avi;B5.avi;3;
joaop;3;1384;9;[ 3];7052;12;Trial: 3;B5.avi;B5.avi;B5.avi;3;
joaop;3;604;10;[ 3];8454;12;Trial: 3;B5.avi;B5.avi;B5.avi;3;
joaop;3;504;11;[ 3];9076;12;Trial: 3;B5.avi;B5.avi;B5.avi;3;
joaop;3;282;12;[ 3];10854;12;Trial: 3;B5.avi;B5.avi;B5.avi;3;
joaop;4;162;1;[ 3];14;9;Trial: 4;EstrelinhasR640x680.avi;.;B6.avi;3;
joaop;4;318;2;[ 2];208;9;Trial: 4;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B6.avi;2;7
joaop;4;246;3;[ 1];554;9;Trial: 4;B6.avi;EstrelinhasR640x680.avi;B6.avi;1;
joaop;4;484;4;[ 3];1156;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
joaop;4;138;5;[ 3];2164;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
joaop;4;1418;6;[ 3];2326;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
joaop;4;760;7;[ 3];3908;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
joaop;4;406;8;[ 3];4688;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
joaop;4;478;9;[ 3];5116;9;Trial: 4;B6.avi;B6.avi;B6.avi;3;
joaop;5;8;1;[ 1];1410;5;Trial: 5;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B7.avi;1;
joaop;5;1952;2;[ 3];7502;5;Trial: 5;B7.avi;B7.avi;B7.avi;3;
joaop;5;44;3;[ 3];9470;5;Trial: 5;B7.avi;B7.avi;B7.avi;3;
joaop;5;346;4;[ 3];9532;5;Trial: 5;B7.avi;B7.avi;B7.avi;3;
joaop;5;142;5;[ 3];10998;5;Trial: 5;B7.avi;B7.avi;B7.avi;3;
joaop;6;150;1;[ 4];10;12;Trial: 6;EstrelinhasR640x680.avi;.;D1.avi;4;
joaop;6;168;2;[ 4];1758;12;Trial: 6;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D1.avi;4;7
joaop;6;52;3;[ 3];7252;12;Trial: 6;D1.avi;D1.avi;D1.avi;3;
joaop;6;252;4;[ 4];7362;12;Trial: 6;D1.avi;D1.avi;D1.avi;4;
joaop;6;44;5;[ 1];7702;12;Trial: 6;D1.avi;D1.avi;D1.avi;1;
joaop;6;120;6;[ 3];7778;12;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
joaop;6;68;7;[ 4];7920;12;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
joaop;6;202;8;[ 4];8202;12;Trial: 6;D1.avi;D1.avi;D1.avi;4;7
joaop;6;426;9;[ 3];8794;12;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
joaop;6;382;10;[ 3];9236;12;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
joaop;6;1138;11;[ 4];9638;12;Trial: 6;D1.avi;D1.avi;D1.avi;4;
joaop;6;100;12;[ 6];10820;12;Trial: 6;D1.avi;D1.avi;D1.avi;6;
joaop;7;370;1;[ 4];10;5;Trial: 7;D2.avi;.;D2.avi;3;
joaop;7;320;2;[ 4];408;5;Trial: 7;D2.avi;D2.avi;D2.avi;3;7
joaop;7;986;3;[ 3];752;5;Trial: 7;D2.avi;D2.avi;D2.avi;3;
joaop;7;414;4;[ 3];4600;5;Trial: 7;D2.avi;D2.avi;D2.avi;3;
joaop;7;72;5;[ 4];5686;5;Trial: 7;D2.avi;D2.avi;D2.avi;4;8
joaop;8;32;1;[ 4];12;11;Trial: 8;.;.;D4.avi;4;8
joaop;8;122;2;[ 4];82;11;Trial: 8;EstrelinhasR640x680.avi;.;D4.avi;4;
joaop;8;34;3;[ 4];222;11;Trial: 8;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D4.avi;4;
joaop;8;306;4;[ 4];286;11;Trial: 8;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D4.avi;4;
joaop;8;56;5;[ 6];1564;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;8
joaop;8;298;6;[ 6];1646;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;8
joaop;8;116;7;[ 6];1960;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;8
joaop;8;166;8;[ 3];4336;11;Trial: 8;D4.avi;D4.avi;D4.avi;3;
joaop;8;84;9;[ 3];4734;11;Trial: 8;D4.avi;D4.avi;D4.avi;3;
joaop;8;300;10;[ 3];4844;11;Trial: 8;D4.avi;D4.avi;D4.avi;3;
joaop;8;360;11;[ 4];5314;11;Trial: 8;D4.avi;D4.avi;D4.avi;3;
joaop;9;38;1;[ 3];10;2;Trial: 9;.;.;D5.avi;3;
joaop;9;118;2;[ 3];98;2;Trial: 9;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D5.avi;3;
joaop;10;226;1;[ 1];3370;4;Trial: 10;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D7.avi;1;
joaop;10;312;2;[ 3];3624;4;Trial: 10;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;D7.avi;3;
joaop;10;24;3;[ 3];6260;4;Trial: 10;D7.avi;D7.avi;D7.avi;3;
joaop;10;88;4;[ 4];6688;4;Trial: 10;D7.avi;D7.avi;D7.avi;3;
joaop;11;226;1;[ 3];3966;7;Trial: 11;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;A1.avi;3;
joaop;11;594;2;[ 3];4210;7;Trial: 11;A1.avi;EstrelinhasR640x680.avi;A1.avi;3;
joaop;11;550;3;[ 3];4826;7;Trial: 11;A1.avi;A1.avi;A1.avi;3;
joaop;11;214;4;[ 3];7824;7;Trial: 11;A1.avi;A1.avi;A1.avi;3;
joaop;11;658;5;[ 3];8060;7;Trial: 11;A1.avi;A1.avi;A1.avi;3;
joaop;11;24;6;[ ];9992;7;Trial: 11;A1.avi;A1.avi;A1.avi;;
joaop;11;100;7;[ 2];10064;7;Trial: 11;A1.avi;A1.avi;A1.avi;2;7
joaop;14;430;1;[ 2];7884;5;Trial: 14;A4.avi;A4.avi;A4.avi;2;9
joaop;14;556;2;[ 3];9108;5;Trial: 14;A4.avi;A4.avi;A4.avi;3;
joaop;14;344;3;[ 3];9684;5;Trial: 14;A4.avi;A4.avi;A4.avi;3;
joaop;14;48;4;[ 3];10048;5;Trial: 14;A4.avi;A4.avi;A4.avi;3;
joaop;14;86;5;[ 3];10206;5;Trial: 14;A4.avi;A4.avi;A4.avi;3;
joaop;15;190;1;[ ];618;2;Trial: 15;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;UNDEFINEDnull;3;
joaop;15;118;2;[ ];830;2;Trial: 15;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;UNDEFINEDnull;3;
livia;1;190;1;[ ];250;7;Trial: 1;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
livia;1;104;2;[ ];474;7;Trial: 1;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
livia;1;100;3;[ ];594;7;Trial: 1;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;;
livia;1;404;4;[ 3];806;7;Trial: 1;EstrelinhasR640x680.avi;EstrelinhasR640x680.avi;B1.avi;3;7
livia;1;476;5;[ 3];1228;7;Trial: 1;B1.avi;B1.avi;B1.avi;3;7
livia;1;474;6;[ 4];1730;7;Trial: 1;B1.avi;B1.avi;B1.avi;4;7
livia;1;54;7;[ 2];2248;7;Trial: 1;B1.avi;B1.avi;B1.avi;2;8
livia;6;30;1;[ ];7998;4;Trial: 6;D1.avi;D1.avi;D1.avi;;
livia;6;38;2;[ ];8146;4;Trial: 6;D1.avi;D1.avi;D1.avi;;
livia;6;282;3;[ 3];8326;4;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
livia;6;956;4;[ 3];8628;4;Trial: 6;D1.avi;D1.avi;D1.avi;3;7
livia;8;72;1;[ ];5190;11;Trial: 8;D4.avi;D4.avi;D4.avi;;
livia;8;186;2;[ ];5308;11;Trial: 8;D4.avi;D4.avi;D4.avi;;
livia;8;264;3;[ 4];5564;11;Trial: 8;D4.avi;D4.avi;D4.avi;3;
livia;8;600;4;[ 4];5852;11;Trial: 8;D4.avi;D4.avi;D4.avi;4;
livia;8;246;5;[ 6];6498;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;
livia;8;350;6;[ ];6806;11;Trial: 8;D4.avi;D4.avi;D4.avi;;
livia;8;42;7;[ 6];9048;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;
livia;8;76;8;[ 6];9110;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;
livia;8;344;9;[ 6];9206;11;Trial: 8;D4.avi;D4.avi;D4.avi;6;
livia;8;220;10;[ 4];9620;11;Trial: 8;D4.avi;D4.avi;D4.avi;4;8
livia;8;1260;11;[ 4];9858;11;Trial: 8;D4.avi;D4.avi;D4.avi;3;
livia;9;426;1;[ 4];10;8;Trial: 9;D5.avi;.;D5.avi;3;
livia;9;220;2;[ 4];464;8;Trial: 9;D5.avi;D5.avi;D5.avi;3;
livia;9;302;3;[ 3];708;8;Trial: 9;D5.avi;D5.avi;D5.avi;3;
livia;9;222;4;[ 6];1054;8;Trial: 9;D5.avi;D5.avi;D5.avi;6;8
livia;9;382;5;[ 3];1330;8;Trial: 9;D5.avi;D5.avi;D5.avi;3;
livia;9;388;6;[ 4];1732;8;Trial: 9;D5.avi;D5.avi;D5.avi;3;
livia;9;1340;7;[ 3];2142;8;Trial: 9;D5.avi;D5.avi;D5.avi;3;
livia;9;4249;8;[ ];2142;8;Trial: 9;D5.avi;D5.avi;D5.avi;;
livia;10;8360;1;[ ];0;9;Trial: 10;D7.avi;.;D7.avi;;
livia;10;352;2;[ 6];8628;9;Trial: 10;D7.avi;D7.avi;D7.avi;6;8
livia;10;338;3;[ ];9044;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;10;240;4;[ ];9422;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;10;256;5;[ ];9906;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;10;332;6;[ ];10188;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;10;202;7;[ ];10548;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;10;122;8;[ ];10776;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;10;190;9;[ ];10934;9;Trial: 10;D7.avi;D7.avi;D7.avi;;
livia;11;574;1;[ 4];30;10;Trial: 11;A1.avi;.;A1.avi;4;8
livia;11;354;2;[ 3];630;10;Trial: 11;A1.avi;A1.avi;A1.avi;3;
livia;11;226;3;[ 6];1022;10;Trial: 11;A1.avi;A1.avi;A1.avi;6;8
livia;11;216;4;[ 3];1290;10;Trial: 11;A1.avi;A1.avi;A1.avi;3;
livia;11;376;5;[ 6];1548;10;Trial: 11;A1.avi;A1.avi;A1.avi;6;8
livia;11;226;6;[ 4];1976;10;Trial: 11;A1.avi;A1.avi;A1.avi;3;
livia;11;182;7;[ 6];2246;10;Trial: 11;A1.avi;A1.avi;A1.avi;6;8
livia;11;282;8;[ 3];2480;10;Trial: 11;A1.avi;A1.avi;A1.avi;3;
livia;11;3150;9;[ 3];2778;10;Trial: 11;A1.avi;A1.avi;A1.avi;3;
livia;11;412;10;[ 3];5944;10;Trial: 11;A1.avi;A1.avi;A1.avi;3;
livia;12;178;1;[ 4];10;7;Trial: 12;EstrelinhasR640x680.avi;.;A2.avi;4;
livia;12;384;2;[ 3];220;7;Trial: 12;A2.avi;EstrelinhasR640x680.avi;A2.avi;3;
livia;12;256;3;[ 3];626;7;Trial: 12;A2.avi;A2.avi;A2.avi;3;
livia;12;784;4;[ 3];906;7;Trial: 12;A2.avi;A2.avi;A2.avi;3;
livia;12;1196;5;[ 3];1708;7;Trial: 12;A2.avi;A2.avi;A2.avi;3;
livia;12;1638;6;[ 3];2920;7;Trial: 12;A2.avi;A2.avi;A2.avi;3;
livia;12;126;7;[ 4];6472;7;Trial: 12;A2.avi;A2.avi;A2.avi;4;7
livia;13;216;1;[ 4];10;14;Trial: 13;EstrelinhasR640x680.avi;.;A3.avi;3;
livia;13;368;2;[ 3];252;14;Trial: 13;A3.avi;EstrelinhasR640x680.avi;A3.avi;;
livia;13;308;3;[ 4];648;14;Trial: 13;A3.avi;A3.avi;A3.avi;4;
livia;13;406;4;[ 4];990;14;Trial: 13;A3.avi;A3.avi;A3.avi;4;
livia;13;334;5;[ 6];1436;14;Trial: 13;A3.avi;A3.avi;A3.avi;6;
livia;13;584;6;[ 6];1792;14;Trial: 13;A3.avi;A3.avi;A3.avi;6;
livia;13;252;7;[ 4];2426;14;Trial: 13;A3.avi;A3.avi;A3.avi;4;
livia;13;208;8;[ 4];2700;14;Trial: 13;A3.avi;A3.avi;A3.avi;3;
livia;13;2512;9;[ 3];2924;14;Trial: 13;A3.avi;A3.avi;A3.avi;3;
livia;13;176;10;[ 4];5484;14;Trial: 13;A3.avi;A3.avi;A3.avi;4;
livia;13;232;11;[ 4];5686;14;Trial: 13;A3.avi;A3.avi;A3.avi;4;7
livia;13;166;12;[ 4];5962;14;Trial: 13;A3.avi;A3.avi;A3.avi;3;
livia;13;222;13;[ 3];6150;14;Trial: 13;A3.avi;A3.avi;A3.avi;3;
livia;13;208;14;[ 6];6418;14;Trial: 13;A3.avi;A3.avi;A3.avi;6;8
livia;14;748;1;[ 4];10;8;Trial: 14;A4.avi;.;A4.avi;3;
livia;14;352;2;[ 6];806;8;Trial: 14;A4.avi;A4.avi;A4.avi;6;10
livia;14;188;3;[ 4];1202;8;Trial: 14;A4.avi;A4.avi;A4.avi;4;
livia;14;240;4;[ 6];1434;8;Trial: 14;A4.avi;A4.avi;A4.avi;6;10
livia;14;192;5;[ 6];1702;8;Trial: 14;A4.avi;A4.avi;A4.avi;6;10
livia;14;350;6;[ 4];1964;8;Trial: 14;A4.avi;A4.avi;A4.avi;4;
livia;14;76;7;[ ];2398;8;Trial: 14;A4.avi;A4.avi;A4.avi;;
livia;14;38;8;[ ];2570;8;Trial: 14;A4.avi;A4.avi;A4.avi;;
