"","video_clip","RECORDING_SESSION_LABEL","TRIAL_INDEX","CURRENT_FIX_DURATION","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREAS","CURRENT_FIX_START","TRIAL_FIXATION_TOTAL","TRIAL_LABEL","VIDEO_NAME_END","VIDEO_NAME_START","ROIfundo","ROIfrente","anchor_time","correction_time","CRUZ_START.x","CRUZ_END.x","parte_trial","CRUZ_START.y","CRUZ_END.y","trial","Estímulo(referencia esq/dir - olhando para tela)","Roi cabeça(fundo)","ROI alvo (frente)","ROI Nalvo (frente)","acerto_fundo","acerto_frente","olhou_pro_errado"
"7157","D1","lorena",6,32,5,"[ 3]",4966,21,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,7,-550,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7158","D1","lorena",6,40,6,"[ 3]",5026,21,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,7,-490,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7159","D1","lorena",6,44,7,"[ 3]",5516,21,"Trial: 6","D1.avi","D1.avi",3,7,0,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7160","D1","lorena",6,190,8,"[ 3]",5620,21,"Trial: 6","D1.avi","D1.avi",3,7,104,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7161","D1","lorena",6,42,9,"[ 3]",5964,21,"Trial: 6","D1.avi","D1.avi",3,7,448,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7162","D1","lorena",6,8,10,"[ 3]",6052,21,"Trial: 6","D1.avi","D1.avi",3,7,536,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7163","D1","lorena",6,366,11,"[ 2]",6200,21,"Trial: 6","D1.avi","D1.avi",2,8,684,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7164","D1","lorena",6,170,12,"[ 3]",6618,21,"Trial: 6","D1.avi","D1.avi",3,7,1102,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7165","D1","lorena",6,34,13,"[ 3]",6908,21,"Trial: 6","D1.avi","D1.avi",3,7,1392,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7166","D1","lorena",6,752,14,"[ 3]",6986,21,"Trial: 6","D1.avi","D1.avi",3,7,1470,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7167","D1","lorena",6,684,15,"[ 2]",7784,21,"Trial: 6","D1.avi","D1.avi",2,8,2268,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7168","D1","lorena",6,222,16,"[ 3]",9226,21,"Trial: 6","D1.avi","D1.avi",3,7,3710,5516,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7169","D1","lorena",6,20,17,"[ 3]",9514,21,"Trial: 6","D1.avi","D1.avi",3,7,3998,5516,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7170","D1","lorena",6,382,18,"[ 4]",9578,21,"Trial: 6","D1.avi","D1.avi",4,NA,4062,5516,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7171","D1","lorena",6,224,19,"[ 2]",10028,21,"Trial: 6","D1.avi","D1.avi",1,8,4512,5516,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7172","D1","lorena",6,662,20,"[ 2]",10272,21,"Trial: 6","D1.avi","D1.avi",1,8,4756,5516,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7173","D1","lorena",6,126,21,"[ 3]",10998,21,"Trial: 6","D1.avi","D1.avi",3,7,5482,5516,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7174","D1","lucas",6,102,1,"[ 6]",14,10,"Trial: 6","EstrelinhasR640x680.avi",".",6,NA,-3162,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7175","D1","lucas",6,464,2,"[ ]",1136,10,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-2040,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7176","D1","lucas",6,660,3,"[ ]",1654,10,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-1522,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7177","D1","lucas",6,714,4,"[ ]",2330,10,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-846,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7178","D1","lucas",6,58,5,"[ ]",3090,10,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-86,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7179","D1","lucas",6,3112,6,"[ ]",3176,10,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",NA,NA,0,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7180","D1","lucas",6,612,7,"[ ]",6314,10,"Trial: 6","D1.avi","D1.avi",NA,NA,3138,3176,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7181","D1","lucas",6,1694,8,"[ ]",6952,10,"Trial: 6","D1.avi","D1.avi",NA,NA,3776,3176,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7182","D1","lucas",6,208,9,"[ ]",8672,10,"Trial: 6","D1.avi","D1.avi",NA,NA,5496,3176,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7183","D1","lucas",6,2038,10,"[ ]",8904,10,"Trial: 6","D1.avi","D1.avi",NA,NA,5728,3176,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7184","D1","lucas.2",6,34,1,"[ 4]",938,12,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,NA,-542,1480,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7185","D1","lucas.2",6,328,2,"[ 4]",1022,12,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,NA,-458,1480,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7186","D1","lucas.2",6,1242,3,"[ 4]",1480,12,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",3,NA,0,1480,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7187","D1","lucas.2",6,28,4,"[ 4]",2760,12,"Trial: 6","D1.avi","D1.avi",3,NA,1280,1480,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7188","D1","lucas.2",6,90,5,"[ 4]",2828,12,"Trial: 6","D1.avi","D1.avi",3,NA,1348,1480,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7189","D1","lucas.2",6,22,6,"[ 4]",5750,12,"Trial: 6","D1.avi","D1.avi",3,NA,4270,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7190","D1","lucas.2",6,22,7,"[ 3]",6472,12,"Trial: 6","D1.avi","D1.avi",3,NA,4992,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7191","D1","lucas.2",6,38,8,"[ 3]",6590,12,"Trial: 6","D1.avi","D1.avi",3,NA,5110,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7192","D1","lucas.2",6,54,9,"[ 3]",6850,12,"Trial: 6","D1.avi","D1.avi",3,NA,5370,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7193","D1","lucas.2",6,88,10,"[ 3]",6998,12,"Trial: 6","D1.avi","D1.avi",3,NA,5518,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7194","D1","lucas.2",6,172,11,"[ 3]",7118,12,"Trial: 6","D1.avi","D1.avi",3,NA,5638,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7195","D1","lucas.2",6,194,12,"[ 3]",7382,12,"Trial: 6","D1.avi","D1.avi",3,NA,5902,1480,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7196","D1","lui",6,238,1,"[ 1]",166,9,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-270,436,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7197","D1","lui",6,2016,2,"[ 3]",436,9,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",3,7,0,436,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7198","D1","lui",6,842,3,"[ 3]",2474,9,"Trial: 6","D1.avi","D1.avi",3,7,2038,436,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7199","D1","lui",6,1048,4,"[ 3]",3334,9,"Trial: 6","D1.avi","D1.avi",3,7,2898,436,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7200","D1","lui",6,412,5,"[ 2]",4436,9,"Trial: 6","D1.avi","D1.avi",2,8,4000,436,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7201","D1","lui",6,768,6,"[ 3]",4892,9,"Trial: 6","D1.avi","D1.avi",3,7,4456,436,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7202","D1","lui",6,410,7,"[ 2]",5708,9,"Trial: 6","D1.avi","D1.avi",2,8,5272,436,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7203","D1","lui",6,234,8,"[ 2]",6138,9,"Trial: 6","D1.avi","D1.avi",2,8,5702,436,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7204","D1","lui",6,382,9,"[ 3]",6418,9,"Trial: 6","D1.avi","D1.avi",3,7,5982,436,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7205","D1","luiso",6,300,1,"[ ]",6902,4,"Trial: 6","D1.avi","D1.avi",NA,NA,0,6902,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7206","D1","luiso",6,440,2,"[ ]",7298,4,"Trial: 6","D1.avi","D1.avi",NA,NA,396,6902,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7207","D1","luiso",6,342,3,"[ ]",7810,4,"Trial: 6","D1.avi","D1.avi",NA,NA,908,6902,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7208","D1","luiso",6,238,4,"[ ]",10566,4,"Trial: 6","D1.avi","D1.avi",NA,NA,3664,6902,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7209","D1","manu.2",6,682,1,"[ 3]",1648,7,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",3,7,0,1648,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7210","D1","manu.2",6,1340,2,"[ 3]",2350,7,"Trial: 6","D1.avi","D1.avi",3,7,702,1648,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7211","D1","manu.2",6,1226,3,"[ 3]",3712,7,"Trial: 6","D1.avi","D1.avi",3,7,2064,1648,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7212","D1","manu.2",6,884,4,"[ 3]",4958,7,"Trial: 6","D1.avi","D1.avi",3,7,3310,1648,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7213","D1","manu.2",6,176,5,"[ 2]",5892,7,"Trial: 6","D1.avi","D1.avi",2,8,4244,1648,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7214","D1","manu.2",6,834,6,"[ 3]",6120,7,"Trial: 6","D1.avi","D1.avi",3,7,4472,1648,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7215","D1","manu.2",6,1042,7,"[ 3]",6976,7,"Trial: 6","D1.avi","D1.avi",3,7,5328,1648,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7216","D1","manuela",6,36,1,"[ ]",0,2,"Trial: 6",".",".",NA,NA,-36,36,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7217","D1","manuela",6,11093,2,"[ ]",36,2,"Trial: 6","D1.avi",".",NA,NA,0,36,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7218","D1","manuella",6,138,1,"[ ]",2174,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-1588,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7219","D1","manuella",6,28,2,"[ ]",2362,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",NA,NA,-1400,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7220","D1","manuella",6,260,3,"[ 1]",2492,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-1270,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7221","D1","manuella",6,26,4,"[ 1]",2804,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-958,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7222","D1","manuella",6,114,5,"[ 1]",2942,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-820,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7223","D1","manuella",6,46,6,"[ 1]",3330,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-432,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7224","D1","manuella",6,74,7,"[ 1]",3600,19,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",1,NA,-162,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7225","D1","manuella",6,948,8,"[ 1]",3762,19,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",1,NA,0,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7226","D1","manuella",6,178,9,"[ 5]",4814,19,"Trial: 6","D1.avi","D1.avi",5,NA,1052,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7227","D1","manuella",6,566,10,"[ 5]",5018,19,"Trial: 6","D1.avi","D1.avi",5,NA,1256,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7228","D1","manuella",6,442,11,"[ 1]",5658,19,"Trial: 6","D1.avi","D1.avi",1,NA,1896,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7229","D1","manuella",6,608,12,"[ 1]",6130,19,"Trial: 6","D1.avi","D1.avi",1,NA,2368,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7230","D1","manuella",6,164,13,"[ 1]",6756,19,"Trial: 6","D1.avi","D1.avi",1,NA,2994,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7231","D1","manuella",6,860,14,"[ 1]",7014,19,"Trial: 6","D1.avi","D1.avi",1,NA,3252,3762,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7232","D1","manuella",6,220,15,"[ ]",7934,19,"Trial: 6","D1.avi","D1.avi",NA,NA,4172,3762,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7233","D1","manuella",6,186,16,"[ 1]",8264,19,"Trial: 6","D1.avi","D1.avi",1,NA,4502,3762,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7234","D1","manuella",6,622,17,"[ 1]",8466,19,"Trial: 6","D1.avi","D1.avi",1,NA,4704,3762,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7235","D1","manuella",6,630,18,"[ 1]",9126,19,"Trial: 6","D1.avi","D1.avi",1,NA,5364,3762,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7236","D1","manuella",6,366,19,"[ 1]",9778,19,"Trial: 6","D1.avi","D1.avi",1,NA,6016,3762,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7237","D1","marcos",6,246,1,"[ 4]",54,17,"Trial: 6","EstrelinhasR640x680.avi",".",4,NA,-516,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7238","D1","marcos",6,54,2,"[ 4]",324,17,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",4,7,-246,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7239","D1","marcos",6,54,3,"[ 4]",406,17,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",4,7,-164,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7240","D1","marcos",6,26,4,"[ 3]",494,17,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,7,-76,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7241","D1","marcos",6,662,5,"[ 3]",570,17,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",3,7,0,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7242","D1","marcos",6,324,6,"[ 3]",1344,17,"Trial: 6","D1.avi","D1.avi",3,7,774,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7243","D1","marcos",6,32,7,"[ 4]",1720,17,"Trial: 6","D1.avi","D1.avi",3,7,1150,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7244","D1","marcos",6,848,8,"[ 4]",2394,17,"Trial: 6","D1.avi","D1.avi",3,7,1824,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7245","D1","marcos",6,336,9,"[ 4]",3290,17,"Trial: 6","D1.avi","D1.avi",3,7,2720,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7246","D1","marcos",6,200,10,"[ 4]",3654,17,"Trial: 6","D1.avi","D1.avi",3,7,3084,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7247","D1","marcos",6,36,11,"[ 4]",4062,17,"Trial: 6","D1.avi","D1.avi",3,7,3492,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7248","D1","marcos",6,404,12,"[ 4]",4118,17,"Trial: 6","D1.avi","D1.avi",3,7,3548,570,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7249","D1","marcos",6,90,13,"[ 4]",4588,17,"Trial: 6","D1.avi","D1.avi",3,7,4018,570,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7250","D1","marcos",6,42,14,"[ 4]",4714,17,"Trial: 6","D1.avi","D1.avi",3,7,4144,570,"3741","4241","cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7251","D1","marcos",6,584,15,"[ 4]",5688,17,"Trial: 6","D1.avi","D1.avi",3,7,5118,570,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7252","D1","marcos",6,446,16,"[ 3]",6304,17,"Trial: 6","D1.avi","D1.avi",3,7,5734,570,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7253","D1","marcos",6,186,17,"[ 3]",6768,17,"Trial: 6","D1.avi","D1.avi",3,7,6198,570,"3741","4241","pos_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7254","D1","marialu",6,124,1,"[ 3]",10,11,"Trial: 6","EstrelinhasR640x680.avi",".",3,NA,-2428,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7255","D1","marialu",6,66,2,"[ 5]",212,11,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",5,NA,-2226,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7256","D1","marialu",6,80,3,"[ 5]",310,11,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",5,NA,-2128,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","FALSE","FALSE"
"7257","D1","marialu",6,198,4,"[ 3]",424,11,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,7,-2014,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7258","D1","marialu",6,268,5,"[ 3]",644,11,"Trial: 6","EstrelinhasR640x680.avi","EstrelinhasR640x680.avi",3,7,-1794,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7259","D1","marialu",6,922,6,"[ 3]",2438,11,"Trial: 6","D1.avi","EstrelinhasR640x680.avi",3,7,0,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7260","D1","marialu",6,550,7,"[ 4]",3382,11,"Trial: 6","D1.avi","D1.avi",3,7,944,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
"7261","D1","marialu",6,354,8,"[ 2]",3966,11,"Trial: 6","D1.avi","D1.avi",1,8,1528,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"FALSE","TRUE","FALSE"
"7262","D1","marialu",6,1652,9,"[ 3]",4348,11,"Trial: 6","D1.avi","D1.avi",3,7,1910,2438,"3741","4241","pre_cruz","3741","4241",6,"RJA - olhar p/ esquerda (criança)",3,8,10,"TRUE","FALSE","FALSE"
